sub,trial,emotion,valence,arousal,study
1399,15,neutral,-2,-1,pgg
1399,16,calm,231,-237,pgg
1399,17,relaxed,231,-233,pgg
1399,18,annoyed,-231,-2,pgg
1399,19,sad,-230,-2,pgg
1399,20,surprised,1,3,pgg
1400,1,disappointed,-250,-250,pgg
1400,2,quiet,33,0,pgg
1400,3,neutral,0,2,pgg
1400,4,annoyed,-247,-250,pgg
1400,5,enthusiastic,121,113,pgg
1400,6,sleepy,1,1,pgg
1400,7,aroused,-1,246,pgg
1400,8,satisfied,246,2,pgg
1400,9,peppy,110,-4,pgg
1400,10,relaxed,1,-3,pgg
1400,11,calm,1,1,pgg
1400,12,surprised,125,2,pgg
1400,13,sluggish,-56,-3,pgg
1400,14,disgusted,-250,-250,pgg
1400,15,happy,249,247,pgg
1400,16,sad,-249,1,pgg
1400,17,afraid,-229,-33,pgg
1400,18,angry,-247,-2,pgg
1400,19,nervous,-243,2,pgg
1400,20,still,2,-1,pgg
1401,1,sleepy,-79,-113,pgg
1401,2,surprised,172,181,pgg
1401,3,aroused,123,160,pgg
1401,4,angry,-216,157,pgg
1401,5,sluggish,-140,-93,pgg
1401,6,nervous,-195,224,pgg
1401,7,annoyed,-139,-121,pgg
1401,8,happy,159,142,pgg
1401,9,satisfied,206,68,pgg
1401,10,neutral,1,0,pgg
1401,11,calm,185,-102,pgg
1401,12,disgusted,-182,135,pgg
1401,13,quiet,143,-231,pgg
1401,14,disappointed,-164,124,pgg
1401,15,sad,-115,-105,pgg
1401,16,still,0,-240,pgg
1401,17,enthusiastic,182,176,pgg
1401,18,peppy,109,153,pgg
1401,19,relaxed,197,-168,pgg
1401,20,afraid,-157,133,pgg
1402,1,disappointed,-197,-26,pgg
1402,2,quiet,2,-14,pgg
1402,3,calm,197,-7,pgg
1402,4,surprised,14,145,pgg
1402,5,neutral,3,-2,pgg
1402,6,aroused,0,160,pgg
1402,7,sluggish,-33,-160,pgg
1402,8,peppy,27,196,pgg
1402,9,still,11,-23,pgg
1402,10,satisfied,207,45,pgg
1402,11,happy,99,118,pgg
1402,12,sad,-185,-36,pgg
1402,13,afraid,-193,120,pgg
1402,14,angry,-207,205,pgg
1402,15,enthusiastic,129,114,pgg
1402,16,annoyed,-92,50,pgg
1402,17,sleepy,-9,-125,pgg
1402,18,nervous,-1,55,pgg
1402,19,disgusted,-59,20,pgg
1402,20,relaxed,69,-60,pgg
1403,1,still,36,-1,pgg
1403,2,happy,222,0,pgg
1403,3,sluggish,0,1,pgg
1403,4,neutral,0,1,pgg
1403,5,nervous,-86,4,pgg
1403,6,disgusted,-143,-1,pgg
1403,7,surprised,0,88,pgg
1403,8,afraid,1,160,pgg
1403,9,quiet,0,-83,pgg
1403,10,sleepy,-2,-200,pgg
1403,11,relaxed,-1,-23,pgg
1403,12,satisfied,122,0,pgg
1403,13,annoyed,-159,0,pgg
1403,14,aroused,-2,34,pgg
1403,15,calm,27,-1,pgg
1403,16,disappointed,-208,3,pgg
1403,17,enthusiastic,209,1,pgg
1403,18,angry,-149,0,pgg
1403,19,peppy,-16,-1,pgg
1403,20,sad,3,-169,pgg
1405,1,sluggish,-229,-153,pgg
1405,2,sad,-152,-131,pgg
1405,3,sleepy,-209,-227,pgg
1405,4,peppy,228,76,pgg
1405,5,happy,226,137,pgg
1405,6,neutral,1,1,pgg
1405,7,surprised,3,41,pgg
1405,8,disappointed,-105,-12,pgg
1405,9,afraid,-45,-11,pgg
1405,10,annoyed,-56,-16,pgg
1405,11,quiet,1,-2,pgg
1405,12,still,2,-1,pgg
1405,13,disgusted,-128,-1,pgg
1405,14,angry,-186,-14,pgg
1405,15,enthusiastic,139,23,pgg
1405,16,satisfied,125,35,pgg
1405,17,calm,2,0,pgg
1405,18,aroused,123,180,pgg
1405,19,nervous,-48,-1,pgg
1405,20,relaxed,34,0,pgg
1406,1,relaxed,1,-1,pgg
1406,2,calm,-1,3,pgg
1406,3,satisfied,17,18,pgg
1406,4,disappointed,-46,26,pgg
1406,5,sleepy,0,-162,pgg
1406,6,still,2,-132,pgg
1406,7,disgusted,-126,134,pgg
1406,8,nervous,-92,124,pgg
1406,9,happy,176,125,pgg
1406,10,quiet,-43,-80,pgg
1406,11,neutral,0,0,pgg
1406,12,afraid,-128,94,pgg
1406,13,angry,-116,131,pgg
1406,14,sad,-112,36,pgg
1406,15,peppy,109,102,pgg
1406,16,sluggish,1,-159,pgg
1406,17,enthusiastic,133,152,pgg
1406,18,aroused,-1,59,pgg
1406,19,surprised,1,86,pgg
1406,20,annoyed,-57,42,pgg
1407,1,annoyed,-203,80,pgg
1407,2,aroused,1,237,pgg
1407,3,enthusiastic,190,189,pgg
1407,4,happy,230,230,pgg
1407,5,sad,-224,-220,pgg
1407,6,calm,89,-209,pgg
1407,7,disappointed,-211,-64,pgg
1407,8,nervous,-75,214,pgg
1407,9,sluggish,-32,-220,pgg
1407,10,afraid,-202,216,pgg
1407,11,still,5,0,pgg
1407,12,sleepy,11,-241,pgg
1407,13,angry,-238,-3,pgg
1407,14,quiet,4,-124,pgg
1407,15,disgusted,-158,55,pgg
1407,16,satisfied,207,112,pgg
1407,17,surprised,8,231,pgg
1407,18,peppy,93,177,pgg
1407,19,relaxed,124,-215,pgg
1407,20,neutral,-3,-3,pgg
1408,1,nervous,148,134,pgg
1408,2,enthusiastic,131,121,pgg
1408,3,disgusted,-128,-120,pgg
1408,4,afraid,-222,-214,pgg
1408,5,annoyed,-205,-185,pgg
1408,6,disappointed,-191,-160,pgg
1408,7,sad,-200,-151,pgg
1408,8,satisfied,57,70,pgg
1408,9,happy,200,224,pgg
1408,10,relaxed,190,209,pgg
1408,11,still,84,95,pgg
1408,12,calm,135,241,pgg
1408,13,surprised,3,-2,pgg
1408,14,quiet,76,242,pgg
1408,15,aroused,34,25,pgg
1408,16,peppy,95,35,pgg
1408,17,angry,-132,-133,pgg
1408,18,sluggish,-170,-118,pgg
1408,19,sleepy,-212,-200,pgg
1408,20,neutral,1,-2,pgg
1410,1,nervous,-76,87,pgg
1410,2,disgusted,-62,-93,pgg
1410,3,surprised,44,199,pgg
1410,4,happy,85,88,pgg
1410,5,quiet,32,-61,pgg
1410,6,afraid,-73,236,pgg
1410,7,angry,-144,91,pgg
1410,8,sad,-120,-188,pgg
1410,9,aroused,58,220,pgg
1410,10,sleepy,-63,-223,pgg
1410,11,disappointed,-73,-225,pgg
1410,12,sluggish,-44,-243,pgg
1410,13,satisfied,48,57,pgg
1410,14,still,27,-201,pgg
1410,15,annoyed,-49,161,pgg
1410,16,enthusiastic,80,205,pgg
1410,17,relaxed,210,-242,pgg
1410,18,calm,43,-200,pgg
1410,19,neutral,2,-1,pgg
1410,20,peppy,166,218,pgg
1411,1,aroused,243,242,pgg
1411,2,surprised,1,249,pgg
1411,3,relaxed,241,-242,pgg
1411,4,happy,240,-2,pgg
1411,5,satisfied,237,2,pgg
1411,6,nervous,-231,227,pgg
1411,7,sleepy,3,-243,pgg
1411,8,sad,-233,-236,pgg
1411,9,peppy,219,231,pgg
1411,10,afraid,-224,237,pgg
1411,11,disgusted,-236,-2,pgg
1411,12,annoyed,-239,60,pgg
1411,13,angry,-237,204,pgg
1411,14,disappointed,-244,-127,pgg
1411,15,sluggish,-49,-244,pgg
1411,16,neutral,1,0,pgg
1411,17,quiet,0,-245,pgg
1411,18,still,-1,-241,pgg
1411,19,calm,121,-199,pgg
1411,20,enthusiastic,233,46,pgg
1412,1,happy,197,176,pgg
1412,2,quiet,128,-186,pgg
1412,3,enthusiastic,173,224,pgg
1412,4,satisfied,201,-24,pgg
1412,5,disgusted,-202,198,pgg
1412,6,calm,216,-221,pgg
1412,7,nervous,-97,134,pgg
1412,8,angry,-219,221,pgg
1412,9,afraid,-194,227,pgg
1412,10,peppy,143,231,pgg
1412,11,aroused,104,224,pgg
1412,12,sleepy,-22,-208,pgg
1412,13,relaxed,220,-198,pgg
1412,14,sad,-188,-98,pgg
1412,15,annoyed,-177,75,pgg
1412,16,disappointed,-111,60,pgg
1412,17,surprised,171,211,pgg
1412,18,sluggish,-183,-219,pgg
1412,19,still,114,-222,pgg
1412,20,neutral,3,1,pgg
1413,1,satisfied,134,-5,pgg
1413,2,sad,-3,-198,pgg
1413,3,still,3,0,pgg
1413,4,disgusted,-190,-2,pgg
1413,5,enthusiastic,7,218,pgg
1413,6,quiet,7,-97,pgg
1413,7,happy,6,210,pgg
1413,8,disappointed,3,-205,pgg
1413,9,calm,194,3,pgg
1413,10,peppy,187,-1,pgg
1413,11,nervous,-143,-1,pgg
1413,12,afraid,-193,-4,pgg
1413,13,sluggish,-172,-5,pgg
1413,14,neutral,5,-8,pgg
1413,15,annoyed,-211,-4,pgg
1413,16,sleepy,1,-195,pgg
1413,17,aroused,-2,183,pgg
1413,18,surprised,188,-1,pgg
1413,19,angry,-220,2,pgg
1413,20,relaxed,3,-118,pgg
1414,1,enthusiastic,105,145,pgg
1414,2,disappointed,-191,-32,pgg
1414,3,nervous,-100,129,pgg
1414,4,disgusted,-168,103,pgg
1414,5,neutral,0,1,pgg
1414,6,satisfied,176,0,pgg
1414,7,happy,175,100,pgg
1414,8,annoyed,-191,141,pgg
1414,9,angry,-204,186,pgg
1414,10,calm,0,-1,pgg
1414,11,peppy,105,117,pgg
1414,12,surprised,149,177,pgg
1414,13,sleepy,-1,-158,pgg
1414,14,aroused,-2,173,pgg
1414,15,still,-1,0,pgg
1414,16,quiet,1,-30,pgg
1414,17,relaxed,129,-115,pgg
1414,18,afraid,-130,109,pgg
1414,19,sad,-154,-72,pgg
1414,20,sluggish,-143,-130,pgg
1415,1,enthusiastic,187,221,pgg
1415,2,calm,155,-194,pgg
1415,3,annoyed,-182,97,pgg
1415,4,afraid,-215,144,pgg
1415,5,quiet,7,-207,pgg
1415,6,neutral,-1,0,pgg
1415,7,relaxed,158,-187,pgg
1415,8,aroused,57,159,pgg
1415,9,surprised,-3,212,pgg
1415,10,nervous,-124,145,pgg
1415,11,sleepy,4,-219,pgg
1415,12,satisfied,155,-59,pgg
1415,13,disgusted,-175,73,pgg
1415,14,peppy,102,188,pgg
1415,15,angry,-111,196,pgg
1415,16,happy,223,156,pgg
1415,17,sluggish,-83,-205,pgg
1415,18,sad,-202,-181,pgg
1415,19,disappointed,-167,-121,pgg
1415,20,still,0,-183,pgg
1416,1,nervous,-138,165,pgg
1416,2,enthusiastic,124,164,pgg
1416,3,disappointed,-107,-144,pgg
1416,4,aroused,4,187,pgg
1416,5,sleepy,3,-223,pgg
1416,6,afraid,-201,211,pgg
1416,7,neutral,-5,1,pgg
1416,8,relaxed,48,-178,pgg
1416,9,sluggish,-85,-216,pgg
1416,10,quiet,-3,-22,pgg
1416,11,annoyed,-103,-1,pgg
1416,12,surprised,-5,88,pgg
1416,13,happy,199,67,pgg
1416,14,angry,-187,2,pgg
1416,15,calm,-1,0,pgg
1416,16,sad,-123,2,pgg
1416,17,still,-4,3,pgg
1416,18,peppy,102,178,pgg
1416,19,disgusted,-241,133,pgg
1416,20,satisfied,173,6,pgg
1417,1,sleepy,2,-237,pgg
1417,2,aroused,4,235,pgg
1417,3,nervous,-247,247,pgg
1417,4,angry,-246,242,pgg
1417,5,disgusted,-247,-24,pgg
1417,6,peppy,242,244,pgg
1417,7,surprised,2,244,pgg
1417,8,relaxed,1,-113,pgg
1417,9,quiet,246,-122,pgg
1417,10,still,0,1,pgg
1417,11,annoyed,-181,83,pgg
1417,12,satisfied,236,1,pgg
1417,13,happy,236,71,pgg
1417,14,disappointed,-248,-62,pgg
1417,15,neutral,1,1,pgg
1417,16,sluggish,-69,-180,pgg
1417,17,sad,-79,-95,pgg
1417,18,calm,238,-120,pgg
1417,19,afraid,-243,238,pgg
1417,20,enthusiastic,233,226,pgg
1418,1,quiet,117,75,pgg
1418,2,nervous,104,-47,pgg
1418,3,enthusiastic,157,-169,pgg
1418,4,aroused,-190,181,pgg
1418,5,calm,179,-138,pgg
1418,6,happy,221,-238,pgg
1418,7,sleepy,221,-121,pgg
1418,8,satisfied,225,-101,pgg
1418,9,neutral,16,-8,pgg
1418,10,disgusted,-168,175,pgg
1418,11,annoyed,-171,91,pgg
1418,12,relaxed,155,-93,pgg
1418,13,sad,-157,-114,pgg
1418,14,peppy,135,-134,pgg
1418,15,disappointed,-81,-30,pgg
1418,16,sluggish,-105,93,pgg
1418,17,afraid,-165,-147,pgg
1418,18,surprised,114,-146,pgg
1418,19,angry,164,129,pgg
1418,20,still,-112,-128,pgg
1419,1,afraid,-163,166,pgg
1419,2,annoyed,-207,20,pgg
1419,3,happy,203,159,pgg
1419,4,relaxed,222,-84,pgg
1419,5,quiet,33,27,pgg
1419,6,disappointed,-192,65,pgg
1419,7,enthusiastic,214,204,pgg
1419,8,sluggish,-32,-212,pgg
1419,9,neutral,3,9,pgg
1419,10,sad,-216,-225,pgg
1419,11,aroused,226,231,pgg
1419,12,disgusted,-220,-54,pgg
1419,13,satisfied,231,11,pgg
1419,14,peppy,238,115,pgg
1419,15,angry,-227,238,pgg
1419,16,still,100,5,pgg
1419,17,calm,176,6,pgg
1419,18,sleepy,220,-138,pgg
1419,19,surprised,6,233,pgg
1419,20,nervous,-89,237,pgg
1420,1,quiet,146,-168,pgg
1420,2,still,2,-190,pgg
1420,3,enthusiastic,65,202,pgg
1420,4,disappointed,-202,-149,pgg
1420,5,sleepy,-63,-220,pgg
1420,6,calm,149,-152,pgg
1420,7,sad,-182,-8,pgg
1420,8,sluggish,-107,-219,pgg
1420,9,neutral,0,0,pgg
1420,10,relaxed,134,-208,pgg
1420,11,peppy,57,195,pgg
1420,12,nervous,-59,178,pgg
1420,13,happy,218,119,pgg
1420,14,afraid,-194,133,pgg
1420,15,disgusted,-205,212,pgg
1420,16,angry,-190,214,pgg
1420,17,aroused,0,244,pgg
1420,18,satisfied,131,-29,pgg
1420,19,annoyed,-135,177,pgg
1420,20,surprised,20,194,pgg
1421,1,relaxed,130,-54,pgg
1421,2,sluggish,-159,-116,pgg
1421,3,still,0,-1,pgg
1421,4,enthusiastic,154,139,pgg
1421,5,annoyed,-166,108,pgg
1421,6,neutral,1,1,pgg
1421,7,calm,132,-21,pgg
1421,8,quiet,24,0,pgg
1421,9,satisfied,96,1,pgg
1421,10,afraid,-154,154,pgg
1421,11,sad,-162,-1,pgg
1421,12,nervous,-35,72,pgg
1421,13,disgusted,-119,135,pgg
1421,14,happy,134,67,pgg
1421,15,disappointed,-39,-1,pgg
1421,16,surprised,2,92,pgg
1421,17,sleepy,2,-190,pgg
1421,18,angry,-139,31,pgg
1421,19,aroused,74,75,pgg
1421,20,peppy,78,104,pgg
1422,1,nervous,-112,122,pgg
1422,2,satisfied,70,34,pgg
1422,3,sad,-97,-150,pgg
1422,4,neutral,2,0,pgg
1422,5,disappointed,-69,-79,pgg
1422,6,angry,-139,175,pgg
1422,7,calm,36,-1,pgg
1422,8,disgusted,-83,160,pgg
1422,9,surprised,3,152,pgg
1422,10,peppy,98,149,pgg
1422,11,relaxed,64,-47,pgg
1422,12,still,2,-40,pgg
1422,13,quiet,1,-74,pgg
1422,14,happy,199,1,pgg
1422,15,enthusiastic,154,199,pgg
1422,16,sluggish,-16,-148,pgg
1422,17,annoyed,-176,0,pgg
1422,18,afraid,-121,171,pgg
1422,19,sleepy,2,-195,pgg
1422,20,aroused,31,186,pgg
1423,1,satisfied,182,206,pgg
1423,2,nervous,-154,153,pgg
1423,3,peppy,112,-115,pgg
1423,4,sad,-208,202,pgg
1423,5,afraid,-149,155,pgg
1423,6,enthusiastic,168,214,pgg
1423,7,disappointed,-117,-69,pgg
1423,8,angry,-123,128,pgg
1423,9,disgusted,-113,-65,pgg
1423,10,happy,128,172,pgg
1423,11,sluggish,-120,-61,pgg
1423,12,quiet,110,-78,pgg
1423,13,still,67,-55,pgg
1423,14,neutral,1,1,pgg
1423,15,annoyed,-188,-121,pgg
1423,16,relaxed,153,173,pgg
1423,17,surprised,207,226,pgg
1423,18,aroused,-132,130,pgg
1423,19,calm,101,-113,pgg
1423,20,sleepy,-91,-48,pgg
1424,1,sad,-218,139,pgg
1424,2,nervous,-239,238,pgg
1424,3,surprised,239,238,pgg
1424,4,annoyed,-239,244,pgg
1424,5,afraid,-230,234,pgg
1424,6,neutral,-1,0,pgg
1424,7,angry,-233,235,pgg
1424,8,calm,225,-102,pgg
1424,9,quiet,2,-120,pgg
1424,10,relaxed,237,-137,pgg
1424,11,aroused,2,247,pgg
1424,12,peppy,239,153,pgg
1424,13,enthusiastic,247,238,pgg
1424,14,satisfied,125,143,pgg
1424,15,disappointed,-147,93,pgg
1424,16,sleepy,1,-241,pgg
1424,17,happy,242,139,pgg
1424,18,sluggish,0,-135,pgg
1424,19,disgusted,-223,118,pgg
1424,20,still,2,-1,pgg
1425,1,peppy,63,103,pgg
1425,2,aroused,1,236,pgg
1425,3,relaxed,186,40,pgg
1425,4,nervous,-167,55,pgg
1425,5,annoyed,-213,-236,pgg
1425,6,calm,144,-1,pgg
1425,7,satisfied,140,180,pgg
1425,8,disappointed,-209,191,pgg
1425,9,disgusted,-227,-197,pgg
1425,10,afraid,-234,222,pgg
1425,11,angry,-245,247,pgg
1425,12,sad,-244,-243,pgg
1425,13,quiet,-3,2,pgg
1425,14,still,1,-243,pgg
1425,15,neutral,-3,2,pgg
1425,16,happy,238,2,pgg
1425,17,surprised,0,240,pgg
1425,18,sleepy,0,-78,pgg
1425,19,sluggish,-35,-159,pgg
1425,20,enthusiastic,196,205,pgg
1426,1,peppy,212,183,pgg
1426,2,neutral,0,1,pgg
1426,3,enthusiastic,212,234,pgg
1426,4,sleepy,1,-193,pgg
1426,5,angry,-234,239,pgg
1426,6,calm,51,-227,pgg
1426,7,satisfied,197,24,pgg
1426,8,sluggish,-59,-232,pgg
1426,9,quiet,0,-153,pgg
1426,10,disappointed,-238,-93,pgg
1426,11,disgusted,-179,249,pgg
1426,12,nervous,-99,197,pgg
1426,13,afraid,-247,213,pgg
1426,14,still,1,-27,pgg
1426,15,aroused,237,244,pgg
1426,16,annoyed,-243,189,pgg
1426,17,sad,-234,-209,pgg
1426,18,happy,245,197,pgg
1426,19,relaxed,197,-40,pgg
1426,20,surprised,25,239,pgg
1428,1,afraid,-150,-58,pgg
1428,2,peppy,76,98,pgg
1428,3,annoyed,-71,-62,pgg
1428,4,sluggish,-53,-148,pgg
1428,5,aroused,111,164,pgg
1428,6,disappointed,-143,-101,pgg
1428,7,disgusted,-134,-204,pgg
1428,8,happy,144,31,pgg
1428,9,angry,-58,-33,pgg
1428,10,quiet,-16,87,pgg
1428,11,relaxed,45,72,pgg
1428,12,neutral,2,8,pgg
1428,13,still,-3,24,pgg
1428,14,nervous,-17,69,pgg
1428,15,surprised,47,24,pgg
1428,16,satisfied,95,34,pgg
1428,17,calm,56,17,pgg
1428,18,sad,-27,-21,pgg
1428,19,sleepy,11,5,pgg
1428,20,enthusiastic,99,58,pgg
1429,1,surprised,24,-1,pgg
1429,2,happy,182,1,pgg
1429,3,sluggish,-126,0,pgg
1429,4,neutral,2,1,pgg
1429,5,calm,49,0,pgg
1429,6,disappointed,-75,1,pgg
1429,7,nervous,-144,2,pgg
1429,8,still,2,-1,pgg
1429,9,quiet,-7,-4,pgg
1429,10,sleepy,4,0,pgg
1429,11,sad,-166,-4,pgg
1429,12,peppy,164,-1,pgg
1429,13,afraid,-136,-2,pgg
1429,14,disgusted,-132,1,pgg
1429,15,relaxed,73,-7,pgg
1429,16,annoyed,-132,1,pgg
1429,17,satisfied,112,-1,pgg
1429,18,angry,-176,0,pgg
1429,19,enthusiastic,216,0,pgg
1429,20,aroused,186,0,pgg
1431,1,enthusiastic,180,186,pgg
1431,2,neutral,-2,1,pgg
1431,3,happy,189,28,pgg
1431,4,disgusted,-194,218,pgg
1431,5,surprised,-5,244,pgg
1431,6,still,2,0,pgg
1431,7,disappointed,-210,-15,pgg
1431,8,peppy,53,230,pgg
1431,9,satisfied,200,61,pgg
1431,10,sluggish,-218,-201,pgg
1431,11,annoyed,-34,31,pgg
1431,12,quiet,-87,7,pgg
1431,13,sad,-203,5,pgg
1431,14,afraid,-247,230,pgg
1431,15,aroused,34,216,pgg
1431,16,nervous,-67,239,pgg
1431,17,angry,-235,248,pgg
1431,18,relaxed,239,-228,pgg
1431,19,sleepy,-24,-235,pgg
1431,20,calm,123,-244,pgg
1432,1,annoyed,-202,-1,pgg
1432,2,nervous,-1,179,pgg
1432,3,satisfied,227,-2,pgg
1432,4,aroused,3,196,pgg
1432,5,relaxed,2,131,pgg
1432,6,neutral,2,0,pgg
1432,7,happy,224,3,pgg
1432,8,sad,-217,5,pgg
1432,9,peppy,7,218,pgg
1432,10,surprised,-1,87,pgg
1432,11,calm,40,2,pgg
1432,12,angry,-193,0,pgg
1432,13,still,64,1,pgg
1432,14,enthusiastic,108,5,pgg
1432,15,sleepy,1,-163,pgg
1432,16,sluggish,2,-160,pgg
1432,17,disappointed,-215,0,pgg
1432,18,quiet,3,-40,pgg
1432,19,disgusted,-219,-3,pgg
1432,20,afraid,-50,1,pgg
1433,1,quiet,-2,-237,pgg
1433,2,angry,-239,-1,pgg
1433,3,surprised,0,239,pgg
1433,4,still,1,-238,pgg
1433,5,happy,240,-1,pgg
1433,6,sluggish,0,-239,pgg
1433,7,satisfied,237,-1,pgg
1433,8,aroused,0,238,pgg
1433,9,relaxed,1,-238,pgg
1433,10,disappointed,-237,-2,pgg
1433,11,neutral,2,0,pgg
1433,12,nervous,-240,-2,pgg
1433,13,enthusiastic,0,237,pgg
1433,14,sleepy,0,-237,pgg
1433,15,annoyed,-240,0,pgg
1433,16,peppy,0,240,pgg
1433,17,calm,1,-239,pgg
1433,18,sad,-236,1,pgg
1433,19,disgusted,-243,0,pgg
1433,20,afraid,2,238,pgg
1434,1,still,3,-199,pgg
1434,2,enthusiastic,160,177,pgg
1434,3,quiet,130,-152,pgg
1434,4,sleepy,-110,-199,pgg
1434,5,relaxed,216,-166,pgg
1434,6,neutral,0,19,pgg
1434,7,happy,215,146,pgg
1434,8,afraid,-159,180,pgg
1434,9,aroused,223,225,pgg
1434,10,peppy,175,219,pgg
1434,11,disgusted,-234,206,pgg
1434,12,sluggish,-155,-105,pgg
1434,13,nervous,-158,201,pgg
1434,14,calm,239,-183,pgg
1434,15,annoyed,-85,83,pgg
1434,16,satisfied,244,-95,pgg
1434,17,disappointed,-195,84,pgg
1434,18,angry,-229,184,pgg
1434,19,surprised,49,217,pgg
1434,20,sad,-146,-134,pgg
1435,1,surprised,236,0,pgg
1435,2,peppy,238,-1,pgg
1435,3,afraid,-229,-3,pgg
1435,4,disappointed,-232,4,pgg
1435,5,nervous,4,-236,pgg
1435,6,neutral,4,-1,pgg
1435,7,happy,231,0,pgg
1435,8,aroused,1,237,pgg
1435,9,quiet,117,-1,pgg
1435,10,relaxed,225,-6,pgg
1435,11,sad,-227,3,pgg
1435,12,annoyed,2,241,pgg
1435,13,angry,-232,3,pgg
1435,14,calm,155,8,pgg
1435,15,enthusiastic,174,1,pgg
1435,16,satisfied,237,0,pgg
1435,17,sleepy,97,3,pgg
1435,18,sluggish,-120,-4,pgg
1435,19,disgusted,3,145,pgg
1435,20,still,-2,146,pgg
1436,1,relaxed,187,-67,pgg
1436,2,sluggish,-167,-174,pgg
1436,3,still,-87,-18,pgg
1436,4,enthusiastic,129,155,pgg
1436,5,calm,182,-141,pgg
1436,6,sad,-200,75,pgg
1436,7,satisfied,98,123,pgg
1436,8,sleepy,55,-192,pgg
1436,9,quiet,65,-18,pgg
1436,10,nervous,-125,131,pgg
1436,11,afraid,-219,167,pgg
1436,12,neutral,-1,-3,pgg
1436,13,annoyed,-113,89,pgg
1436,14,peppy,40,175,pgg
1436,15,aroused,-3,184,pgg
1436,16,angry,-181,155,pgg
1436,17,happy,177,68,pgg
1436,18,surprised,65,168,pgg
1436,19,disgusted,-239,136,pgg
1436,20,disappointed,-186,141,pgg
1437,1,afraid,-153,145,pgg
1437,2,angry,-147,153,pgg
1437,3,surprised,126,180,pgg
1437,4,still,77,-100,pgg
1437,5,neutral,-1,-2,pgg
1437,6,sad,-191,-187,pgg
1437,7,quiet,3,-235,pgg
1437,8,nervous,-126,-237,pgg
1437,9,satisfied,239,-25,pgg
1437,10,relaxed,241,31,pgg
1437,11,disappointed,-231,44,pgg
1437,12,annoyed,-219,-98,pgg
1437,13,enthusiastic,219,220,pgg
1437,14,sleepy,227,-171,pgg
1437,15,peppy,223,87,pgg
1437,16,calm,159,-118,pgg
1437,17,sluggish,-140,-188,pgg
1437,18,disgusted,-215,-90,pgg
1437,19,happy,213,148,pgg
1437,20,aroused,-149,-118,pgg
1438,1,disappointed,-213,114,pgg
1438,2,surprised,11,178,pgg
1438,3,sluggish,-47,-215,pgg
1438,4,enthusiastic,151,201,pgg
1438,5,relaxed,194,-221,pgg
1438,6,still,6,-208,pgg
1438,7,neutral,2,1,pgg
1438,8,annoyed,-167,27,pgg
1438,9,sleepy,-1,-220,pgg
1438,10,peppy,157,162,pgg
1438,11,sad,-203,-16,pgg
1438,12,afraid,-219,178,pgg
1438,13,disgusted,-239,79,pgg
1438,14,calm,229,-181,pgg
1438,15,angry,-207,190,pgg
1438,16,quiet,20,-192,pgg
1438,17,satisfied,170,-51,pgg
1438,18,happy,206,74,pgg
1438,19,nervous,-174,122,pgg
1438,20,aroused,0,221,pgg
1439,1,nervous,-205,176,pgg
1439,2,disappointed,-160,-45,pgg
1439,3,satisfied,124,-46,pgg
1439,4,afraid,-239,200,pgg
1439,5,quiet,-17,-14,pgg
1439,6,disgusted,-226,150,pgg
1439,7,surprised,79,216,pgg
1439,8,still,-9,-11,pgg
1439,9,happy,234,156,pgg
1439,10,peppy,192,231,pgg
1439,11,sleepy,20,-213,pgg
1439,12,sluggish,-129,-244,pgg
1439,13,neutral,-3,-2,pgg
1439,14,aroused,15,26,pgg
1439,15,sad,-209,-185,pgg
1439,16,calm,152,-213,pgg
1439,17,annoyed,-159,85,pgg
1439,18,relaxed,123,-196,pgg
1439,19,angry,-224,173,pgg
1439,20,enthusiastic,237,214,pgg
1441,1,calm,220,-4,pgg
1441,2,still,174,2,pgg
1441,3,happy,209,0,pgg
1441,4,enthusiastic,214,-3,pgg
1441,5,relaxed,202,-2,pgg
1441,6,sluggish,2,-144,pgg
1441,7,disappointed,-167,-1,pgg
1441,8,neutral,2,2,pgg
1441,9,afraid,-122,0,pgg
1441,10,quiet,152,2,pgg
1441,11,nervous,-139,3,pgg
1441,12,satisfied,177,1,pgg
1441,13,disgusted,-126,2,pgg
1441,14,angry,-170,-1,pgg
1441,15,aroused,-162,2,pgg
1441,16,surprised,-1,132,pgg
1441,17,annoyed,-117,0,pgg
1441,18,sleepy,-1,-164,pgg
1441,19,peppy,-58,2,pgg
1441,20,sad,-142,5,pgg
1442,1,happy,231,19,pgg
1442,2,disappointed,-227,-2,pgg
1442,3,neutral,0,0,pgg
1442,4,sad,-229,1,pgg
1442,5,angry,-236,1,pgg
1442,6,nervous,-128,0,pgg
1442,7,disgusted,-182,1,pgg
1442,8,annoyed,-114,0,pgg
1442,9,calm,141,-2,pgg
1442,10,quiet,71,-57,pgg
1442,11,relaxed,73,-103,pgg
1442,12,enthusiastic,151,105,pgg
1442,13,surprised,107,126,pgg
1442,14,sluggish,-169,-92,pgg
1442,15,sleepy,111,-91,pgg
1442,16,satisfied,229,126,pgg
1442,17,afraid,-216,-34,pgg
1442,18,peppy,238,201,pgg
1442,19,aroused,248,246,pgg
1442,20,still,0,-241,pgg
1443,1,relaxed,1,-249,pgg
1443,2,happy,-5,248,pgg
1443,3,nervous,-236,-2,pgg
1443,4,sluggish,0,-243,pgg
1443,5,neutral,0,1,pgg
1443,6,enthusiastic,3,245,pgg
1443,7,quiet,-2,-238,pgg
